SiteID,DEPTH_FROM,DEPTH_TO,Sample,Weight,Description,AuPPM,AgPPM,AlPPM,AsPPM,BaPPM,BePPM,BiPPM,CaPPM,CdPPM,CePPM,CoPPM,CrPPM,CsPPM,CuPPM,FePPM,GaPPM,GePPM,HfPPM,InPPM,KPPM,LaPPM,LiPPM,MgPPM,MnPPM,MoPPM,NaPPM,NbPPM,NiPPM,PPPM,PbPPM,RbPPM,RePPM,SPPM,SbPPM,ScPPM,SePPM,SnPPM,SrPPM,TaPPM,TePPM,ThPPM,TiPPM,TlPPM,UPPM,VPPM,WPPM,YPPM,ZnPPM,ZrPPM,DyPPM,ErPPM,EuPPM,GdPPM,HoPPM,LuPPM,NdPPM,PrPPM,SmPPM,TbPPM,TmPPM,YbPPM,Al2O3PPM,BaOPPM,CaOPPM,Fe2O3PPM,K2OPPM,MgOPPM,Na2OPPM,P2O5PPM,TiO2PPM,Cr2O3PPM,MnOPPM,SrOPPM,BaOPPM,P2O5PPM,Cr2O3PPM,MnOPPM,SrOPPM,SiO2PPM,LOIPPM,TotalPPM,CPPM,HgPPM,Na/Al (Molar),K/Al (Molar)
GTK-21-01,626,627,half-NQ2,2.5,volcanic-hematite breccia,0.0025,0.01,52800,4,190,1.32,0.39,8100,0.02,220,69.9,4,0.2,18.2,235000,24.9,0.71,6.4,0.073,5.99,95.3,8.9,0.99,324,2.11,800,8.4,35.2,2310,2.4,71.1,0.001,600,0.44,18.6,1,4.8,20.7,0.33,0.025,5.65,3290,0.16,4.9,311,1.6,32.9,13,282,7.14,3.39,2.16,13.6,1.25,0.4,103.5,27,17.3,1.56,0.47,2.99,9.976363,212.134069,1.133341,33.598643,7.21559,1.641693,0.107837,5293.054184,0.548783,5.846227,418.357636,24.479804,0.021213,0.529305,0.000584623,0.041836,0.002448,,,,,,0.01778231,0.782891798
GTK-21-01,629,630,half-NQ2,3.29,volcanic-hematite breccia; trace pyrite?,0.0025,0.01,41300,3.7,160,0.68,0.26,4200,0.03,94.4,47.2,2,0.12,19.6,284000,19.3,0.26,5.9,0.061,5.3,41.8,3.1,0.48,354,2.62,500,14.7,33.7,960,2.7,71.6,0.001,400,0.48,12.9,0.5,7.8,12,0.59,0.025,30.7,6010,0.1,5.8,362,2.1,22.8,8,270,4.18,2.26,1.15,6.95,0.8,0.35,45.6,11.85,7.91,0.86,0.35,2.37,7.803481,178.639216,0.587658,40.604318,6.384411,0.795972,0.067398,2199.71083,1.002489,2.923113,457.094455,14.191191,0.017864,0.219971,0.000292311,0.045709,0.001419,,,,,,0.014208625,0.885593991
GTK-21-01,633,634,half-NQ2,2.42,porphyry volcanic (altered),0.0025,0.005,72500,0.9,170,1.12,0.1,3000,0.01,229,13.9,5,0.53,4.7,52500,31.9,0.33,11.7,0.09,6.36,116.5,6.6,0.74,179,13.4,4300,22.5,8.9,700,2.7,93.8,0.001,200,0.15,10.3,0.5,6,13.5,1.35,0.025,20.1,1960,0.2,4.4,8,1.5,28.1,7,401,6.92,3.17,2.87,12.4,1.15,0.59,92.4,25,14.6,1.46,0.49,3.71,13.698604,189.804167,0.419756,7.50608,7.661294,1.227124,0.579627,1603.955813,0.326935,7.307783,231.129682,15.96509,0.01898,0.160396,0.000730778,0.023113,0.001597,,,,,,0.069608546,0.605379837
GTK-21-01,637,638,half-NQ2,2.36,porphyry volcanic,0.0025,0.25,68802.63,0.9,130.5,,0.08,4859.97,0.25,248,16,10,0.67,102,45533.09,27.7,2.5,15.1,0.022,5.711411,129.5,10,0.868372,232.35,16,8457.17,50,6,305.6768559,2,121.5,0.003,200,0.025,6,0.3,6,10.9,3.3,0.005,24.1,2457.98,0.06,5.4,12,2,67.5,7,563,12.25,7.13,2.68,14.2,2.45,1.03,94.3,27.3,16.7,2,1.06,6.98,,,,,,,,,,,,,,,,,,68.5,1.28,99.96,0.15,0.0025,0.144262061,0.57285831
GTK-21-01,641,642,half-NQ2,2.47,porphyry volcanic,0.0025,0.005,66900,1.5,140,1.77,0.15,4400,0.01,149,16.5,6,0.4,21.4,40800,25.1,0.22,8.7,0.094,6.07,77.8,9.3,0.51,222,1.8,11400,19.5,5.1,340,3,86.2,0.001,500,0.13,4.5,0.5,4.2,14.1,1.37,0.025,23.8,1190,0.14,4.6,8,1.3,26.4,6,276,5.52,2.89,1.64,8.27,1,0.46,59.3,16.85,9.23,1.11,0.43,3.03,12.640505,156.309314,0.615642,5.833296,7.311958,0.845721,1.536684,779.064252,0.198496,8.76934,286.652455,16.674649,0.015631,0.077906,0.000876934,0.028665,0.001667,,,,,,0.19999118,0.626139953
GTK-21-01,645,646,half-NQ2,2.43,porphyry volcanic,0.0025,0.25,73301.26,0.4,145.5,,0.04,6718.19,0.25,225,16,5,0.57,12,52597.36,33.3,2.5,20.9,0.025,5.429161,111.5,10,0.964858,387.25,27,14095.28,66.2,5,611.3537118,2,115,0.001,200,0.025,9,0.1,7,15.9,4,0.005,20,3716.95,0.05,9.11,15,4,85.7,6,867,14.5,8.68,2.72,15,3.05,1.29,93.4,25.3,17.45,2.34,1.32,8.83,,,,,,,,,,,,,,,,,,64.1,1.62,98.9,0.23,0.0025,0.225680678,0.511128531
GTK-21-01,649,650,half-NQ2,2.41,porphyry volcanic,0.0025,0.01,70800,1.6,160,2.07,0.21,2600,0.02,179.5,30.8,7,0.44,9,51400,28.8,0.28,11.2,0.075,5.89,92.2,8,0.6,146,4.91,15900,18.4,7.8,690,3.2,97.2,0.001,1300,0.11,9.9,0.5,4.6,19.6,1.22,0.025,18.6,1720,0.14,5,8,1.6,37.4,8,397,7.56,4.13,2.49,11.7,1.36,0.66,77.2,20.9,12.8,1.46,0.63,4.19,13.377396,178.639216,0.363788,7.34881,7.095129,0.994965,2.14327,1581.042159,0.286902,10.230897,188.519182,23.178945,0.017864,0.158104,0.001023,0.018852,0.002318,,,,,,0.26357,0.574104406
GTK-21-01,653,654,half-NQ2,2.37,porphyry volcanic; trace pyrite w/ disseminated calcite,0.0025,0.02,71300,1.7,120,1.76,0.23,19000,0.01,178,23.5,7,0.53,154.5,40200,27.9,0.28,11.1,0.134,3.42,78.3,6.5,0.98,1100,5.46,35600,21.5,8.2,920,4.5,62.4,0.008,1200,0.15,9,0.5,3.3,44.7,1.27,0.025,20.3,2840,0.11,10.3,35,0.9,48.7,8,450,8.9,4.82,1.93,13.05,1.68,0.62,86,21.8,15.35,1.75,0.67,4.43,13.471869,133.979412,2.658454,5.747513,4.119752,1.62511,4.798768,2108.056212,0.473722,10.230897,1420.35,52.862186,0.013398,0.210806,0.001023,0.142035,0.005286,,,,,,0.585993203,0.331013281
GTK-21-01,657.3,658.3,half-NQ2,2.89,"magnetite-calcite-volcanic breccia, minor pyrite",0.0025,0.03,26500,3.6,120,8.29,0.85,34700,0.02,635,86.1,24,1,41.7,371000,30.3,1.82,4.1,0.142,2.64,227,12,1.16,2000,2.28,4500,12.4,34.2,4640,3.9,67.1,0.004,7400,0.2,22.5,1,6.4,47.9,0.5,0.025,15.65,3850,0.12,4.4,508,0.9,81.2,13,169.5,20,7.13,4.24,49.4,3.02,0.49,302,75.9,60,5.17,0.8,4.28,5.007076,133.979412,4.855177,53.042965,3.18016,1.9236,0.606586,10631.93568,0.642193,35.07736,2582.454546,56.646503,0.013398,1.063194,0.003508,0.258245,0.005665,,,,,,0.199296077,0.687490808
GTK-21-01,661,662,half-NQ2,3.06,volcanic-magnetite-calcite breccia,0.0025,0.01,39500,2,180,3.99,0.44,17500,0.02,160.5,53.1,6,0.7,10.4,332000,24.9,1.33,5.2,0.089,3.19,57.4,7.5,0.51,805,2.65,14800,13.8,26.8,1610,2.5,54,0.003,2000,0.21,19.5,0.5,6.1,35.9,0.5,0.025,3.86,4540,0.1,4.6,414,0.6,45.6,12,225,11,5.08,1.79,17.5,1.92,0.52,95.5,22.3,19.9,2.21,0.67,3.95,7.463377,200.969118,2.448576,47.46702,3.842693,0.845721,1.994994,3689.098371,0.757288,8.76934,1039.437955,42.455313,0.020097,0.36891,0.000876934,0.103944,0.004246,,,,,,0.439740767,0.55731718
GTK-21-01,665,666,half-NQ2,3.27,magnetite-calcite-volcanic breccia; 4% pyrite,0.0025,0.03,34400,3.6,110,6.8,0.78,24500,0.02,423,94.5,3,0.5,9.5,352000,26.2,1.72,4.8,0.075,2.69,137.5,5.5,0.34,890,3.17,12800,14.5,41.3,3220,3.7,49.3,0.003,10100,0.19,17,1,5.6,48.9,0.52,0.025,8.39,4080,0.08,5.5,408,0.4,94.3,9,203,24.8,9.02,3.38,44.8,3.76,0.56,259,61.2,55.8,5.54,1.05,5.29,6.499752,122.814461,3.428007,50.326479,3.24039,0.563814,1.7254,7378.196741,0.680558,4.38467,1149.192273,57.829103,0.012281,0.73782,0.000438467,0.114919,0.005783,,,,,,0.436700448,0.539638195
GTK-21-01,669,670,half-NQ2,2.98,volcanic-magnetite-calcite breccia; very minor pyrite,0.0025,0.01,47600,2.7,130,5,0.38,23900,0.01,394,41.6,2,0.54,9.3,290000,24.8,1.19,5.1,0.084,4.22,138,7.1,0.39,905,3.63,16000,10.2,17.7,3080,3.5,64.6,0.002,3500,0.14,13.5,0.5,4.2,50.7,0.39,0.025,11.45,2760,0.12,6.5,346,0.3,73.9,9,227,19.35,7.19,2.85,42.6,3.04,0.46,236,54.8,50.3,4.54,0.85,4.32,8.993842,145.144363,3.344056,41.462156,5.083437,0.646728,2.15675,7057.405579,0.460378,2.923113,1168.560682,59.957781,0.014514,0.705741,0.000292311,0.116856,0.005996,,,,,,0.394498304,0.611806859
GTK-21-01,673,674,half-NQ2,3.24,volcanic-magnetite-calcite breccia; minor pyrite,0.0025,0.005,26100,1.4,70,3.07,0.22,13800,0.02,80.3,46,3,0.36,6.3,444000,21.3,1.23,3.3,0.079,2.11,31.4,4.5,0.26,774,1.59,9100,16,24.2,720,1.4,37.1,0.001,1800,0.18,12.4,0.5,5.8,27.7,0.61,0.025,2.18,4110,0.06,2.8,535,0.4,33.4,8,142.5,7.13,4.41,1.05,8.99,1.28,0.4,45.8,11.05,9.4,1.28,0.48,2.91,4.931498,78.154657,1.930877,63.47999,2.541719,0.431152,1.226651,1649.783122,0.685562,4.38467,999.409909,32.757999,0.007815,0.164978,0.000438467,0.099941,0.003276,,,,,,0.409197522,0.557892844
GTK-21-01,677,678,half-NQ2,3.2,volcanic-magnetite-calcite breccia,0.0025,0.01,36300,3,120,4.66,0.42,23400,0.02,91.4,55.4,3,0.84,12.5,349000,20.9,0.95,4.7,0.111,3.32,32.2,9.3,0.66,1300,1.91,10400,14.9,19.5,660,2.2,64.2,0.001,3800,0.14,14.4,0.5,5.6,44.4,0.48,0.025,2.17,3680,0.12,2.9,398,0.5,45.4,8,203,10.25,5.23,1.19,11.75,1.88,0.58,57,13.5,12.2,1.78,0.71,4.48,6.858749,133.979412,3.274096,49.89756,3.999292,1.094462,1.401887,1512.301195,0.613837,4.38467,1678.595455,52.507406,0.013398,0.15123,0.000438467,0.16786,0.005251,,,,,,0.336247315,0.631161213
GTK-21-01,681,682,half-NQ2,3.04,volcanic-magnetite-calcite breccia,0.0025,0.01,46200,3.2,120,4.5,0.5,21300,0.01,83.2,58.5,4,0.92,6.4,256000,21.2,0.51,5.9,0.097,3.64,29,12,0.63,961,10.85,22400,12.1,16.5,1550,2.5,56.3,0.001,3600,0.1,18.8,0.5,4,55.6,0.39,0.025,3.35,3010,0.13,4.2,314,0.4,44.1,7,268,9.21,4.96,1.31,10.85,1.78,0.48,48.8,11.65,10.75,1.64,0.67,4.03,8.729317,133.979412,2.980267,36.601075,4.384766,1.044714,3.01945,3551.616444,0.502078,5.846227,1240.869409,65.752517,0.013398,0.355162,0.000584623,0.124087,0.006575,,,,,,0.569033917,0.543711165
GTK-21-01,685,686,half-NQ2,3.06,volcanic-magnetite-calcite breccia,0.0025,0.01,36400,3,100,2.51,0.23,16900,0.01,121.5,47.7,5,0.35,51.6,348000,21,1.32,5.6,0.091,2.15,42.9,3.3,0.64,1220,3.16,17400,13.7,21.1,940,2,35.4,0.001,1600,0.15,12.4,0.5,6.2,38,0.54,0.025,4.96,3140,0.07,2.5,402,0.4,32.9,8,243,8.04,3.51,1.54,13.7,1.4,0.36,78.6,17.9,16.6,1.65,0.46,2.83,6.877644,111.64951,2.364625,49.754587,2.589903,1.061297,2.345466,2153.883521,0.523763,7.307783,1575.297273,44.938771,0.011165,0.215388,0.000730778,0.15753,0.004494,,,,,,0.561022107,0.407611022
GTK-21-01,689,690,half-NQ2,2.24,volcanic-magnetite-calcite breccia; minor amygdamoidal texture; trace pyrite,0.0025,0.01,64300,3.6,150,4.48,0.35,21800,0.02,123.5,45,3,0.19,8.2,185000,23.5,0.32,9.5,0.084,3.73,44.1,2.4,0.67,1460,2.23,30500,17.1,14.9,1910,2.6,50.9,0.001,2500,0.16,17.3,0.5,5.5,52.5,0.59,0.025,4.63,2840,0.08,4.3,215,0.6,35.4,9,418,8.09,4.27,1.79,13.7,1.41,0.49,77.4,18.05,16.5,1.71,0.56,3.6,12.149245,167.474265,3.050227,26.449996,4.49318,1.111045,4.111304,4376.508005,0.473722,4.38467,1885.191818,62.08646,0.016747,0.437651,0.000438467,0.188519,0.006209,,,,,,0.556699686,0.40031946
GTK-21-01,693,694,half-NQ2,3.19,amygd volcanic infilled & veined by calcite-magnetite; trace pyrite,0.0025,0.01,47800,1.8,110,2.14,0.24,20400,0.02,31.2,37.1,5,0.16,49,278000,20.8,0.99,7.2,0.09,2.61,11.3,2.9,0.72,1560,1.97,23300,6.7,18,270,2.1,30,0.001,1200,0.16,10.8,0.5,5.9,37.3,0.36,0.025,1.84,2050,0.06,3.6,343,0.4,17.8,9,311,3.56,2.05,0.55,4.54,0.71,0.31,19.6,4.57,4.76,0.65,0.35,2.1,9.031631,122.814461,2.85434,39.74648,3.144021,1.193959,3.140767,618.668671,0.341947,7.307783,2014.314546,44.110951,0.012281,0.061867,0.000730778,0.201431,0.004411,,,,,,0.572084439,0.376809162
GTK-21-01,697,698,half-NQ2,2.81,magnetite-calcite veined volcanic; minor pyrite,0.0025,0.02,46200,2.5,140,2.03,0.51,15700,0.02,73.4,75.4,10,0.39,38.1,271000,22.1,0.96,6.5,0.15,2.9,25.9,6.5,0.99,1180,3.81,17900,6.2,37.7,940,2.6,40.2,0.001,3500,0.18,12.1,0.5,10,38.2,0.32,0.025,2.79,2310,0.08,2.8,362,0.9,20.7,11,299,4.37,2.08,0.89,7.69,0.75,0.27,46.8,10.9,9.95,0.91,0.3,2.52,8.729317,156.309314,2.196723,38.74567,3.493357,1.641693,2.412864,2153.883521,0.385316,14.615567,1523.648182,45.175291,0.015631,0.215388,0.001462,0.152365,0.004518,,,,,,0.454719068,0.433176478
GTK-21-01,701,702,half-NQ2,2.57,magnetite-calcite veined volcanic,0.0025,0.01,55500,1.4,130,3.63,0.27,17400,0.02,88.9,31.9,5,0.54,31.4,188500,26.9,0.61,11.4,0.139,2.7,31,8.8,0.9,897,2.03,27300,8,17.7,480,2.8,37.6,0.001,1600,0.16,10.6,0.5,8,44.5,0.53,0.025,6.56,2120,0.11,3.4,216,0.5,26.1,9,478,6.16,3.31,1.23,9.16,1.15,0.56,52.7,12.4,11.35,1.2,0.51,3.68,10.486518,145.144363,2.434585,26.950401,3.252436,1.492448,3.679954,1099.855415,0.353623,7.307783,1158.230864,52.625666,0.014514,0.109986,0.000730778,0.115823,0.005263,,,,,,0.577300288,0.335721863
GTK-21-01,704.95,706,half-NQ2,2.7,magnetite-calcite-pyrite veined volcanic; trace pyrite,0.0025,0.02,61200,3.5,120,4.89,0.65,30900,0.03,186,70.2,4,0.45,72,131000,22.8,0.38,10.8,0.161,3.36,71.5,5.1,1.11,1920,2.75,26700,5.4,38.6,1030,3.8,53,0.002,7500,0.24,11.9,1,7.5,51.8,0.33,0.025,7.01,1470,0.11,4,158,0.5,37.3,7,438,10.25,5.25,1.96,18.1,1.52,0.6,111.5,26.3,24.1,2.02,0.69,5.19,11.563511,133.979412,4.323486,18.729457,4.047476,1.840686,3.599076,2360.106411,0.245201,5.846227,2479.156364,61.25864,0.013398,0.236011,0.000584623,0.247916,0.006126,,,,,,0.512025923,0.378875653
GTK-21-01,709,710,half-NQ2,2.41,magnetite-calcite veined volcanic; minor pyrite w/ magnetite-calcite,0.0025,0.01,62300,1.5,190,8.81,0.3,26200,0.03,214,18.4,6,0.2,44.7,111000,27,0.37,11.6,0.168,3.47,90.6,3.4,0.93,2070,1.9,29700,9.4,21.3,450,2.7,53.5,0.002,2500,0.17,8.6,1,7.1,53.6,0.72,0.025,15.7,1140,0.1,5.4,107,0.8,61.8,7,467,14.7,7.31,2.49,21.2,2.58,1.21,112,27.7,23.1,2.91,1.02,7.21,11.771352,212.134069,3.665869,15.869998,4.179983,1.542196,4.003467,1031.114451,0.190156,8.76934,2672.840455,63.387319,0.021213,0.103111,0.000876934,0.267284,0.006339,,,,,,0.559500544,0.384370697
GTK-21-01,713,714,half-NQ2,2.65,magnetite-calcite veined volcanic; trace pyrite,0.0025,0.01,55100,2.4,130,7.95,0.21,22400,0.02,169,28.7,3,0.18,34.7,174500,26.8,0.4,9.3,0.166,3.06,66,4.3,0.74,1700,2.72,25500,5.3,17.7,610,2.1,49.5,0.001,2100,0.18,13.9,0.5,6.5,44.5,0.35,0.025,8.15,1170,0.09,3.1,208,0.5,52.4,7,374,13.35,6.61,2.09,19.25,2.37,0.78,98.5,23.3,21.8,2.67,0.89,5.72,10.410939,145.144363,3.134178,24.94878,3.686094,1.227124,3.43732,1397.732923,0.19516,4.38467,2195.086364,52.625666,0.014514,0.139773,0.000438467,0.219509,0.005263,,,,,,0.543151136,0.383246918
GTK-21-01,717,718,half-NQ2,2.45,magnetite-calcite veined volcanic; minor pyrite w/ magnetite-calcite vein,0.0025,0.01,53200,2.8,110,8.28,0.33,26900,0.02,174,55.2,3,0.23,93.5,195500,27,0.39,9.3,0.2,2.8,73.3,4.3,0.78,1890,3.29,23700,6,29.7,690,3.4,48.5,0.001,5300,0.2,11.5,1,6.6,44.1,0.43,0.025,9.57,1480,0.08,3.1,237,0.7,50.3,7,385,11.8,5.79,2.04,17.05,2.09,0.79,95.3,23,19.5,2.35,0.84,5.64,10.051941,122.814461,3.763812,27.951212,3.372897,1.293455,3.194686,1581.042159,0.246869,4.38467,2440.419546,52.152626,0.012281,0.158104,0.000438467,0.244042,0.005215,,,,,,0.522840022,0.363207863
GTK-21-01,721,722,half-NQ2,2.63,magnetite-calcite veined volcanic; trace ?chalcopyrite in feldspar selvedge,0.0025,0.01,45300,1.4,80,4.6,0.14,27300,0.03,52.7,31.4,7,0.22,289,231000,25.7,0.96,7.9,0.208,2.18,19.8,5,1,2210,2.74,22500,4.6,23.3,160,2.1,28.8,0.001,700,0.2,12.2,0.5,8.3,39,0.29,0.025,2.81,1870,0.05,2.8,349,0.6,21,10,333,5.02,2.62,0.88,6.57,0.86,0.45,32,7.54,7.56,0.91,0.41,2.99,8.559266,89.319608,3.819779,33.026752,2.626041,1.658276,3.03293,366.618472,0.311922,10.230897,2853.612273,46.12137,0.008932,0.036662,0.001023,0.285361,0.004612,,,,,,0.582930027,0.332098669
GTK-21-01,725,726,half-NQ2,2.57,magnetite-calcite veined volcanic,0.0025,0.005,56100,1.4,100,2.13,0.04,17500,0.02,82.4,45.4,4,0.46,14,182000,23,0.38,8.8,0.159,2.81,31.4,8.4,1.39,1600,2.61,21500,2.5,18.8,420,2,50.8,0.001,400,0.13,11,0.5,8.5,29.7,0.15,0.025,2.92,2280,0.09,2.8,265,0.4,16.4,9,400,3.52,1.9,1.15,7.48,0.61,0.36,49.4,11.75,10.35,0.82,0.29,2.18,10.599885,111.64951,2.448576,26.021077,3.384943,2.305003,2.898133,962.373488,0.380312,5.846227,2065.963636,35.123197,0.011165,0.096237,0.000584623,0.206596,0.003512,,,,,,0.449787839,0.345662528
GTK-21-01,729,730,half-NQ2,2.33,volcanic w/ mnr magnetite-calcite veining,0.0025,0.005,71000,1.4,130,4.22,0.08,7800,0.02,94.7,25.5,3,0.32,26.3,127000,27.2,0.24,11.8,0.1,3.46,40.1,5.5,0.66,594,2.09,34200,23.6,12.3,1090,2.9,52.7,0.001,100,0.57,19.6,0.5,5.2,36.7,0.95,0.025,7.71,3420,0.08,4.5,137,0.9,27.7,7,600,6.03,3.22,1.4,7.59,1.01,0.55,50.1,12.4,10.05,1.07,0.48,3.5,13.415185,145.144363,1.091365,18.157565,4.167937,1.094462,4.610053,2497.588338,0.570468,4.38467,766.989,43.401392,0.014514,0.249759,0.000438467,0.076699,0.00434,,,,,,0.565327182,0.336299788
GTK-21-01,733,734,half-NQ2,2.27,volcanic w/ mnr magnetite-calcite veining; pinkish alt,0.0025,0.005,48800,1.1,150,4.09,0.42,51200,0.03,128,33.7,8,0.31,155,106500,12.35,0.28,5.1,0.414,3.45,47.8,8.7,2.04,3700,8.76,7500,5.6,19.7,1330,1.7,73.3,0.001,200,0.21,8.4,0.5,9.8,50.7,0.27,0.025,4.2,1950,0.1,3.5,129,1.7,28.4,9,208,7.06,3.12,1.78,11.85,1.18,0.6,80.8,18.85,17.25,1.39,0.47,4.91,9.220578,167.474265,7.163835,15.226619,4.15589,3.382883,1.010977,3047.516045,0.325267,11.692453,4777.540909,59.957781,0.016747,0.304752,0.001169,0.477754,0.005996,,,,,,0.18037384,0.487874497
GTK-21-01,737,738,half-NQ2,2.39,volcanic w/ mnr magnetite-calcite veining,0.0025,0.005,54800,0.6,220,5.84,0.03,33500,0.05,92.1,27.8,14,0.45,11.4,105500,12,0.21,3,0.36,4.1,32.7,8.4,1.52,2660,2.29,7900,9.3,12,600,1.9,83.9,0.001,100,0.61,6.7,1,10.1,33.7,0.47,0.025,14.1,2950,0.11,2.8,179,1.9,17.1,13,128,4.22,3.67,1.53,7.78,0.72,0.4,58.9,13.5,12.6,1.18,0.33,2.37,10.354255,245.628922,4.687275,15.083646,4.938884,2.520579,1.064895,1374.819269,0.49207,20.461793,3434.664546,39.853594,0.024563,0.137482,0.002046,0.343466,0.003985,,,,,,0.16919154,0.516311908
GTK-21-01,741,742,half-NQ2,2.63,schist,0.0025,0.01,40300,0.3,290,19.65,0.23,71600,0.02,88.2,23.1,19,0.61,104,74500,4.89,0.21,2.6,0.51,2.26,25.6,12.1,2.57,3810,4.7,7800,3.1,11.3,290,1.3,57.3,0.003,100,0.13,7.9,0.5,6.5,50.6,0.14,0.025,1.21,1000,0.09,1.9,62,1.4,32.3,25,90.6,8.15,4.12,1.69,12.45,1.4,0.74,69.1,14.65,17.2,1.73,0.64,4.69,7.614535,323.783579,10.018175,10.651485,2.722409,4.261769,1.051416,664.49598,0.166803,27.769577,4919.575909,59.839521,0.032378,0.06645,0.002777,0.491958,0.005984,,,,,,0.227154668,0.387001133
GTK-21-01,745,746,half-NQ2,2.58,schist,0.0025,0.01,17900,0.6,50,13.8,0.05,93700,0.02,141.5,40.8,13,0.61,658,108500,4.49,0.32,2.8,0.379,1.5,43.4,9.4,3.7,5250,1.95,400,1.5,19.8,110,1,41.9,0.004,700,0.08,12.8,0.5,5.6,47.5,0.07,0.025,1.05,570,0.06,1.3,66,0.1,114.5,21,108,26.9,13,2.93,26.6,4.41,1.8,107,23,28.9,4.2,1.94,12.5,3.382138,55.824755,13.110378,15.512565,1.806909,6.13562,0.053919,252.050199,0.095078,19.000237,6778.943182,56.173464,0.005582,0.025205,0.0019,0.677894,0.005617,,,,,,0.026226424,0.578291849
GTK-21-01,749,750,half-NQ2,2.58,schist,0.017,0.31,67600,0.4,540,4.69,26.6,41100,0.01,66,36.7,8,1.14,2510,64600,21,0.16,3.1,1.01,4.33,21.3,18.8,2.77,1450,6.39,2700,2.5,24.9,190,1.5,74.2,0.003,1200,0.22,6.6,1,6,35.7,0.11,0.025,0.43,1580,0.13,1.1,99,1.6,20.5,17,109.5,4.81,3.28,1.05,7.03,0.81,0.45,42.4,10.1,9.68,0.94,0.37,3.35,12.772768,602.907353,5.750657,9.236053,5.215944,4.593424,0.363952,435.359435,0.263549,11.692453,1872.279546,42.218793,0.060291,0.043536,0.001169,0.187228,0.004222,,,,,,0.046875852,0.442028268
GTK-21-01,753,754,half-NQ2,2.78,chloritic schist overgrown by dissem mt; trace py w/ mt,0.0025,0.005,58500,0.9,110,1.52,0.23,8100,0.04,195,98.2,36,2.53,6.5,259000,71,1.78,5.6,0.3,2.82,80.8,67.1,6.82,852,2.34,300,10,116,250,2.7,59.9,0.003,1500,0.49,8.7,0.5,13.9,7.9,0.5,0.025,4.14,5410,0.16,5.1,500,2.8,18.5,29,226,5.49,2.02,1.93,12.15,0.8,0.29,92.6,23.7,16.95,1.36,0.29,2,11.053357,122.814461,1.133341,37.029994,3.396989,11.309441,0.040439,572.841362,0.902407,52.61604,1100.125636,9.342534,0.012281,0.057284,0.005262,0.110013,0.000934253,,,,,,0.006018628,0.332661151
GTK-21-01,757,758,half-NQ2,2.69,fine-grained ?metavolcanic w/ strong magnetite matrix infill; tr py w/ mt,0.0025,0.01,52800,0.5,170,1.21,0.25,15500,0.04,10.55,40,17,0.33,7.5,182000,14.2,0.24,2.1,0.323,1.71,3.8,7.9,1.03,752,1.67,31400,6.9,17.6,450,1.6,12.4,0.001,200,0.22,3,0.5,15.2,44.5,0.33,0.025,0.32,3770,0.04,1.9,339,2.9,4.6,14,86.1,1.31,0.64,0.3,1.69,0.22,0.11,5.1,1.23,1.59,0.26,0.1,0.8,9.976363,189.804167,2.168739,26.021077,2.059876,1.708024,4.232622,1031.114451,0.628849,24.846463,971.002909,52.625666,0.01898,0.103111,0.002485,0.0971,0.005263,,,,,,0.697955664,0.223496657
GTK-21-01,761,762,half-NQ2,2.64,f.grained ?metavolcanic w/ patch v.fine pink fspr alt; dissem mt,0.0025,0.02,57600,2.5,180,1.27,0.27,7500,0.04,17.25,47.8,61,0.22,25.7,265000,15.65,0.62,1.5,0.266,1.89,7.3,4.8,0.37,351,4.64,25900,5.5,12.3,440,3,21.9,0.001,700,0.88,2.1,0.5,13.4,18.8,0.28,0.025,0.88,3000,0.03,7.6,439,2.6,6.2,8,60,1.72,0.72,0.4,1.99,0.26,0.1,8.1,2.06,2.22,0.31,0.11,0.73,10.883305,200.969118,1.04939,37.887832,2.276705,0.613562,3.491239,1008.200797,0.50041,89.154957,453.220773,22.232866,0.020097,0.10082,0.008915,0.045322,0.002223,,,,,,0.527727093,0.226437402
GTK-21-01,765,766,half-NQ2,2.41,v.fine pink feldspar clasts in sheared metavolcanic; trace pyrite,0.0025,0.02,73700,0.5,390,1.96,0.05,2000,0.03,7.22,34.2,3,1.07,4,133000,20.5,0.25,2.4,0.483,4.05,2.4,21.5,2.23,437,4.58,16300,7.3,18.7,380,1.3,52.1,0.001,400,0.62,1.1,0.5,10,13.1,0.25,0.025,0.27,4630,0.12,1.4,298,1.7,4.1,18,96.4,1.05,0.54,0.2,1.27,0.18,0.09,4.4,0.99,1.32,0.2,0.08,0.6,13.92534,435.433088,0.279837,19.015402,4.878654,3.697955,2.197189,870.71887,0.7723,4.38467,564.266318,15.49205,0.043543,0.087072,0.000438467,0.056427,0.001549,,,,,,0.259568643,0.379224492
GTK-21-01,770,771,half-NQ2,2.41,schist,0.0025,0.25,21805.14,0.1,52.5,,0.04,82547.97,0.25,168,30,10,0.73,8,100018.92,4.9,2.5,3.2,0.357,1.195412,55.3,10,3.196091,2478.4,2,964.41,4,14,131.0043668,1,35.6,0.001,100,0.06,4,0.1,8,45.7,0.3,0.005,2.48,959.21,0.03,1.02,90,1,429,15,116,77.7,49.2,3.14,56.6,16.55,6.58,140,28.8,47.7,11.05,7.56,48.4,,,,,,,,,,,,,,,,,,49.6,11.9,98.86,3.14,0.0025,0.051908076,0.378327208
